year,stop,stop_key,effective_pv,unit,winner,result_color_name,color_css
1968,-0.218235081675,-0.218235,-0.218245081675,HI,R,RED,red
1968,0.114937233803,0.114937,0.114947233803,IA,D,BLUE,blue
1968,0.254340167081,0.254340,0.254350167081,ID,D,BLUE,blue
1968,0.022219937681,0.022220,0.022229937681,IL,D,BLUE,blue
1968,0.116017327939,0.116017,0.116027327939,IN,D,BLUE,blue
1968,0.194291084774,0.194291,0.194301084774,KS,D,BLUE,blue
1968,0.054442378624,0.054442,0.054452378624,KY,D,BLUE,blue
1968,0.395184005070,0.395184,0.395194005070,LA,D,BLUE,blue
1968,-0.504082476318,-0.504082,-0.504092476318,LA,R,RED,red
1968,-0.308215341416,-0.308215,-0.308225341416,MA,R,RED,red
1968,-0.023442643957,-0.023443,-0.023452643957,MD,R,RED,red
1968,-0.129298675298,-0.129299,-0.129308675298,ME-AL,R,RED,red
1968,-0.074265453103,-0.074265,-0.074275453103,MI,R,RED,red
1968,-0.132328203579,-0.132328,-0.132338203579,MN,R,RED,red
1968,0.004328681572,0.004329,0.004338681572,MO,D,BLUE,blue
1968,0.083085091141,0.083085,0.083095091141,MT,D,BLUE,blue
1968,0.095733611422,0.095734,0.095743611422,NC,D,BLUE,blue
1968,0.170106623860,0.170107,0.170116623860,ND,D,BLUE,blue
1968,0.273119333325,0.273119,0.273129333325,NE-AL,D,BLUE,blue
1968,0.074789490557,0.074789,0.074799490557,NH,D,BLUE,blue
1968,0.014311476075,0.014311,0.014321476075,NJ,D,BLUE,blue
1968,0.114036781045,0.114037,0.114046781045,NM,D,BLUE,blue
1968,0.074643911040,0.074644,0.074653911040,NV,D,BLUE,blue
1968,-0.061564374268,-0.061564,-0.061574374268,NY,R,RED,red
1968,0.015843324469,0.015843,0.015853324469,OH,D,BLUE,blue
1968,0.149979188305,0.149979,0.149989188305,OK,D,BLUE,blue
1968,0.053481667995,0.053482,0.053491667995,OR,D,BLUE,blue
1968,-0.042669964593,-0.042670,-0.042679964593,PA,R,RED,red
1968,-0.329484679774,-0.329485,-0.329494679774,RI,R,RED,red
1968,0.077830107623,0.077830,0.077840107623,SC,D,BLUE,blue
1968,0.106131264871,0.106131,0.106141264871,SD,D,BLUE,blue
1968,0.110830990633,0.110831,0.110840990633,TN,D,BLUE,blue
1968,0.069570940513,0.069571,0.069580940513,TN,T,YELLOW,yellow
1968,-0.019645561320,-0.019646,-0.019655561320,TX,R,RED,red
1968,0.187206926010,0.187207,0.187216926010,UT,D,BLUE,blue
1968,0.101660638344,0.101661,0.101670638344,VA,D,BLUE,blue
1968,0.085240622517,0.085241,0.085250622517,VT,D,BLUE,blue
1968,-0.028098885302,-0.028099,-0.028108885302,WA,R,RED,red
