year,state,abbr,class,race_type,round,caption,D_votes,R_votes,T_votes,D_share,R_share,D_candidate,R_candidate,winner,winner_party,runner_up,top_third_party_share,top_third_party,third_party_votes,total_votes,third_party_results,D_delta,R_delta,total_delta,sen_margin,sen_margin_delta,national_margin,national_margin_delta,relative_margin,relative_margin_delta,third_party_share,third_party_national_share,third_party_relative_share,two_party_margin,two_party_margin_delta,two_party_national_margin,two_party_national_margin_delta,two_party_relative_margin,two_party_relative_margin_delta,color,sen_margin_str,sen_margin_delta_str,national_margin_str,national_margin_delta_str,relative_margin_str,relative_margin_delta_str,top_third_party_share_str,third_party_share_str,third_party_national_share_str,third_party_relative_share_str,two_party_margin_str,two_party_margin_delta_str,two_party_national_margin_str,two_party_national_margin_delta_str,two_party_relative_margin_str,two_party_relative_margin_delta_str,top_third_party_votes,special_case_notes,source_url,results_json
2020,Minnesota,MN,II,regular,General,2020 United States Senate election in Minnesota,1566522,1398145,249589,0.48736690543628136,0.43498246561568216,Tina Smith,Jason Lewis,Tina Smith,D,Jason Lewis,0.059159569119572306,Kevin O'Connor,249589,3214256,"{""Kevin O'Connor"": {""party"": ""Legal Marijuana Now"", ""votes"": 190154, ""pct"": 5.91}, ""Oliver Steinberg"": {""party"": ""Grassroots—LC"", ""votes"": 57174, ""pct"": 1.78}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 2261, ""pct"": 0.07}}",513317,547918,1232728,0.052384439821,-0.050050650675,-0.019214728430,-0.220742470814,0.071599168251,-0.101073498767,0.0776506289480365,0.04161096241854124,0.03603966652949526,0.056794574230427906,-0.04984333035455333,-0.020048986034872075,-0.2262997567875612,0.07684356026529998,-0.10356406183893371,deepskyblue,D+5.2,R+5.0,R+1.9,R+22.1,D+7.2,R+10.1,5.92%,7.77%,4.16%,3.60%,D+5.7,R+5.0,R+2.0,R+22.6,D+7.7,R+10.4,190154,,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_Minnesota,"{""Tina Smith"": {""party"": ""Democratic (DFL)"", ""votes"": 1566522, ""pct"": 48.74}, ""Jason Lewis"": {""party"": ""Republican"", ""votes"": 1398145, ""pct"": 43.5}, ""Kevin O'Connor"": {""party"": ""Legal Marijuana Now"", ""votes"": 190154, ""pct"": 5.91}, ""Oliver Steinberg"": {""party"": ""Grassroots—LC"", ""votes"": 57174, ""pct"": 1.78}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 2261, ""pct"": 0.07}}"
2020,Mississippi,MS,II,regular,General,2020 United States Senate election in Mississippi,578691,709511,23152,0.44129274017542175,0.5410522254097673,Mike Espy,Cindy Hyde-Smith,Cindy Hyde-Smith,R,Mike Espy,0.01765503441481095,Jimmy Edwards,23152,1311354,"{""Jimmy Edwards"": {""party"": ""Libertarian"", ""votes"": 23152, ""pct"": 1.77}}",339252,331030,679496,-0.099759485234,0.120293121522,-0.019214728430,-0.220742470814,-0.080544756804,0.069270273430,0.01765503441481095,0.04161096241854124,-0.023955928003730288,-0.1015523962856757,0.12346378703902652,-0.020048986034872075,-0.2262997567875612,-0.08150341025080363,0.06974305555464613,red,R+10.0,D+12.0,R+1.9,R+22.1,R+8.1,D+6.9,1.77%,1.77%,4.16%,-2.40%,R+10.2,D+12.3,R+2.0,R+22.6,R+8.2,D+7.0,23152,,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_Mississippi,"{""Cindy Hyde-Smith"": {""party"": ""Republican"", ""votes"": 709511, ""pct"": 54.11}, ""Mike Espy"": {""party"": ""Democratic"", ""votes"": 578691, ""pct"": 44.13}, ""Jimmy Edwards"": {""party"": ""Libertarian"", ""votes"": 23152, ""pct"": 1.77}}"
2020,Montana,MT,II,regular,General,"United States Senate election in Montana, 2020",272463,333174,0,0.4498783925024396,0.5501216074975604,Steve Bullock,Steve Daines,Steve Daines,R,Steve Bullock,0.0,None,0,605637,{},124233,119465,235765,-0.100243214995,0.076788298610,-0.019214728430,-0.220742470814,-0.081028486565,0.025765450518,0.0,0.04161096241854124,-0.04161096241854124,-0.10024321499512084,0.08066848559531015,-0.020048986034872075,-0.2262997567875612,-0.08019422896024878,0.026947754110929756,red,R+10.0,D+7.7,R+1.9,R+22.1,R+8.1,D+2.6,0.00%,0.00%,4.16%,-4.16%,R+10.0,D+8.1,R+2.0,R+22.6,R+8.0,D+2.7,0,,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_Montana,"{""Steve Daines"": {""party"": ""Republican"", ""votes"": 333174, ""pct"": 55.01}, ""Steve Bullock"": {""party"": ""Democratic"", ""votes"": 272463, ""pct"": 44.99}}"
2020,North Carolina,NC,II,regular,General,2020 United States Senate election in North Carolina,2569965,2665598,239389,0.46940411532375076,0.4868714830741895,Cal Cunningham,Thom Tillis,Thom Tillis,R,Cal Cunningham,0.031337443689004034,Shannon Bray,239389,5474952,"{""Shannon Bray"": {""party"": ""Libertarian"", ""votes"": 171571, ""pct"": 3.13}, ""Kevin E. Hayes"": {""party"": ""Constitution"", ""votes"": 67818, ""pct"": 1.24}}",1192314,1242339,2559671,-0.017467367750,-0.001822906719,-0.019214728430,-0.220742470814,0.001747360680,-0.052845754811,0.04372440160205971,0.04161096241854124,0.002113439183518473,-0.018266039392516142,-0.0019827600297376152,-0.020048986034872075,-0.2262997567875612,0.0017829466423559329,-0.055703491514118,red,R+1.7,R+0.2,R+1.9,R+22.1,D+0.2,R+5.3,3.13%,4.37%,4.16%,0.21%,R+1.8,R+0.2,R+2.0,R+22.6,D+0.2,R+5.6,171571,,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_North_Carolina,"{""Thom Tillis"": {""party"": ""Republican"", ""votes"": 2665598, ""pct"": 48.69}, ""Cal Cunningham"": {""party"": ""Democratic"", ""votes"": 2569965, ""pct"": 46.94}, ""Shannon Bray"": {""party"": ""Libertarian"", ""votes"": 171571, ""pct"": 3.13}, ""Kevin E. Hayes"": {""party"": ""Constitution"", ""votes"": 67818, ""pct"": 1.24}}"
2020,Nebraska,NE-AL,II,regular,General,"United States Senate election in Nebraska, 2020",285602,583507,417219,0.222028907090571,0.4536222487577041,Chris Janicek,Ben Sasse,Ben Sasse,R,Majority,0.2770024441666511,Majority,417219,1286328,"{""Majority"": {""party"": ""Majority"", ""votes"": 356316, ""pct"": 38.31}, ""Gene Siadek"": {""party"": ""Libertarian"", ""votes"": 55115, ""pct"": 5.93}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 5788, ""pct"": 0.62}}",115475,235871,568482,-0.231593341667,0.015686715615,-0.019214728430,-0.220742470814,-0.212378613237,-0.035336132477,0.32434884415172494,0.04161096241854124,0.2827378817331837,-0.34277058458720366,6.774105599605118e-05,-0.020048986034872075,-0.2262997567875612,-0.32272159855233157,-0.053652990428384284,red,R+23.2,D+1.6,R+1.9,R+22.1,R+21.2,R+3.5,27.70%,32.43%,4.16%,28.27%,R+34.3,D+0.0,R+2.0,R+22.6,R+32.3,R+5.4,356316,,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_Nebraska,"{""Ben Sasse"": {""party"": ""Republican"", ""votes"": 583507, ""pct"": 62.74}, ""Majority"": {""party"": ""Majority"", ""votes"": 356316, ""pct"": 38.31}, ""Chris Janicek"": {""party"": ""Democratic"", ""votes"": 227191, ""pct"": 24.43}, ""Preston Love Jr."": {""party"": ""Democratic"", ""votes"": 58411, ""pct"": 6.28}, ""Gene Siadek"": {""party"": ""Libertarian"", ""votes"": 55115, ""pct"": 5.93}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 5788, ""pct"": 0.62}}"
2020,New Hampshire,NH,II,regular,General,"United States Senate election in New Hampshire, 2020",450778,326229,18907,0.5663652103116669,0.40987971062200185,Jeanne Shaheen,"Bryant ""Corky"" Messner",Jeanne Shaheen,D,"Bryant ""Corky"" Messner",0.023144460331141304,Justin O'Donnell,18907,795914,"{""Justin O'Donnell"": {""party"": ""Libertarian"", ""votes"": 18421, ""pct"": 2.32}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 486, ""pct"": 0.06}}",199594,90882,307755,0.156485499690,0.124043201176,-0.019214728430,-0.220742470814,0.175700228120,0.073020353084,0.023755079066331286,0.04161096241854124,-0.01785588335220995,0.1602932792111268,0.12774242428101956,-0.020048986034872075,-0.2262997567875612,0.18034226524599886,0.07402169279663917,deepskyblue,D+15.6,D+12.4,R+1.9,R+22.1,D+17.6,D+7.3,2.31%,2.38%,4.16%,-1.79%,D+16.0,D+12.8,R+2.0,R+22.6,D+18.0,D+7.4,18421,,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_New_Hampshire,"{""Jeanne Shaheen"": {""party"": ""Democratic"", ""votes"": 450778, ""pct"": 56.63}, ""Bryant \""Corky\"" Messner"": {""party"": ""Republican"", ""votes"": 326229, ""pct"": 40.99}, ""Justin O'Donnell"": {""party"": ""Libertarian"", ""votes"": 18421, ""pct"": 2.32}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 486, ""pct"": 0.06}}"
2020,New Jersey,NJ,II,regular,General,"United States Senate election in New Jersey, 2020",2541239,1817091,82210,0.5722815243191144,0.4092049615587293,Cory Booker,Rikin Mehta,Cory Booker,D,Rikin Mehta,0.008622374756223343,Madelyn Hoffman,82210,4440540,"{""Madelyn Hoffman"": {""party"": ""Green"", ""votes"": 38288, ""pct"": 0.86}, ""Veronica Fernandez"": {""party"": ""Independent"", ""votes"": 32290, ""pct"": 0.73}, ""Daniel Burke"": {""party"": ""Independent"", ""votes"": 11632, ""pct"": 0.26}}",1497373,1025794,2571005,0.163076562760,0.027979332701,-0.019214728430,-0.220742470814,0.182291291191,-0.023043515391,0.018513514122156315,0.04161096241854124,-0.023097448296384923,0.1661526318566974,0.028525075067463962,-0.020048986034872075,-0.2262997567875612,0.18620161789156947,-0.02519565641691643,deepskyblue,D+16.3,D+2.8,R+1.9,R+22.1,D+18.2,R+2.3,0.86%,1.85%,4.16%,-2.31%,D+16.6,D+2.9,R+2.0,R+22.6,D+18.6,R+2.5,38288,,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_New_Jersey,"{""Cory Booker"": {""party"": ""Democratic"", ""votes"": 2541239, ""pct"": 57.23}, ""Rikin Mehta"": {""party"": ""Republican"", ""votes"": 1817091, ""pct"": 40.92}, ""Madelyn Hoffman"": {""party"": ""Green"", ""votes"": 38288, ""pct"": 0.86}, ""Veronica Fernandez"": {""party"": ""Independent"", ""votes"": 32290, ""pct"": 0.73}, ""Daniel Burke"": {""party"": ""Independent"", ""votes"": 11632, ""pct"": 0.26}}"
2020,New Mexico,NM,II,regular,General,"United States Senate election in New Mexico, 2020",474483,418483,24271,0.5172959660371311,0.45624304296490437,Ben Ray Luján,Mark Ronchetti,Ben Ray Luján,D,Mark Ronchetti,0.026460990997964538,Bob Walsh,24271,917237,"{""Bob Walsh"": {""party"": ""Libertarian"", ""votes"": 24271, ""pct"": 2.65}}",188074,189386,401731,0.061052923072,-0.050123280503,-0.019214728430,-0.220742470814,0.080267651503,-0.101146128594,0.026460990997964538,0.04161096241854124,-0.0151499714205767,0.06271235410978694,-0.04846384946495322,-0.020048986034872075,-0.2262997567875612,0.08276134014465902,-0.10218458094933358,deepskyblue,D+6.1,R+5.0,R+1.9,R+22.1,D+8.0,R+10.1,2.65%,2.65%,4.16%,-1.51%,D+6.3,R+4.8,R+2.0,R+22.6,D+8.3,R+10.2,24271,,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_New_Mexico,"{""Ben Ray Luján"": {""party"": ""Democratic"", ""votes"": 474483, ""pct"": 51.73}, ""Mark Ronchetti"": {""party"": ""Republican"", ""votes"": 418483, ""pct"": 45.62}, ""Bob Walsh"": {""party"": ""Libertarian"", ""votes"": 24271, ""pct"": 2.65}}"
2020,Oklahoma,OK,II,regular,General,"United States Senate election in Oklahoma, 2020",509763,979140,67458,0.32753519267059505,0.629121392787406,Abby Broyles,Jim Inhofe,Jim Inhofe,R,Abby Broyles,0.022125329534728767,Robert Murphy,67458,1556361,"{""Robert Murphy"": {""party"": ""Libertarian"", ""votes"": 34435, ""pct"": 2.21}, ""Joan Farr"": {""party"": ""Independent"", ""votes"": 21652, ""pct"": 1.39}, ""A. D. Nesbit"": {""party"": ""Independent"", ""votes"": 11371, ""pct"": 0.73}}",275456,420974,735628,-0.301586200117,0.093011068422,-0.019214728430,-0.220742470814,-0.282371471686,0.041988220330,0.043343414541998936,0.04161096241854124,0.0017324521234576978,-0.31525022113596385,0.09341859155544646,-0.020048986034872075,-0.2262997567875612,-0.29520123510109175,0.03969786007106613,red,R+30.2,D+9.3,R+1.9,R+22.1,R+28.2,D+4.2,2.21%,4.33%,4.16%,0.17%,R+31.5,D+9.3,R+2.0,R+22.6,R+29.5,D+4.0,34435,,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_Oklahoma,"{""Jim Inhofe"": {""party"": ""Republican"", ""votes"": 979140, ""pct"": 62.91}, ""Abby Broyles"": {""party"": ""Democratic"", ""votes"": 509763, ""pct"": 32.75}, ""Robert Murphy"": {""party"": ""Libertarian"", ""votes"": 34435, ""pct"": 2.21}, ""Joan Farr"": {""party"": ""Independent"", ""votes"": 21652, ""pct"": 1.39}, ""A. D. Nesbit"": {""party"": ""Independent"", ""votes"": 11371, ""pct"": 0.73}}"
2020,Oregon,OR,II,regular,General,2020 United States Senate election in Oregon,1321047,912814,87388,0.5691104228800961,0.3932426034432325,Jeff Merkley,Jo Rae Perkins,Jeff Merkley,D,Jo Rae Perkins,0.01841551681874715,Gary Dye,87388,2321249,"{""Gary Dye"": {""party"": ""Libertarian"", ""votes"": 42747, ""pct"": 1.84}, ""Ibrahim Taher"": {""party"": ""Pacific Green"", ""votes"": 42239, ""pct"": 1.82}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 2402, ""pct"": 0.11}}",506510,373967,859631,0.175867819437,-0.012751915679,-0.019214728430,-0.220742470814,0.195082547867,-0.063774763771,0.03764697367667148,0.04161096241854124,-0.003963988741869755,0.18274771796454659,-0.020956478331552675,-0.020048986034872075,-0.2262997567875612,0.20279670399941865,-0.07467720981593304,deepskyblue,D+17.6,R+1.3,R+1.9,R+22.1,D+19.5,R+6.4,1.84%,3.76%,4.16%,-0.40%,D+18.3,R+2.1,R+2.0,R+22.6,D+20.3,R+7.5,42747,,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_Oregon,"{""Jeff Merkley"": {""party"": ""Democratic"", ""votes"": 1321047, ""pct"": 56.91}, ""Jo Rae Perkins"": {""party"": ""Republican"", ""votes"": 912814, ""pct"": 39.32}, ""Gary Dye"": {""party"": ""Libertarian"", ""votes"": 42747, ""pct"": 1.84}, ""Ibrahim Taher"": {""party"": ""Pacific Green"", ""votes"": 42239, ""pct"": 1.82}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 2402, ""pct"": 0.11}}"
2020,Rhode Island,RI,II,regular,General,"United States Senate election in Rhode Island, 2020",328574,164855,833,0.6647769806297065,0.33353767839728726,Jack Reed,Allen Waters,Jack Reed,D,Allen Waters,0.0016853409730062194,Write-in,833,494262,"{""Write-in"": {""party"": ""Write-in"", ""votes"": 833, ""pct"": 0.17}}",104899,72171,177364,0.331239302232,-0.082114521395,-0.019214728430,-0.220742470814,0.350454030663,-0.133137369487,0.0016853409730062194,0.04161096241854124,-0.03992562144553502,0.33179849583222715,-0.08225958375457137,-0.020048986034872075,-0.2262997567875612,0.35184748186709924,-0.1359803152389517,deepskyblue,D+33.1,R+8.2,R+1.9,R+22.1,D+35.0,R+13.3,0.17%,0.17%,4.16%,-3.99%,D+33.2,R+8.2,R+2.0,R+22.6,D+35.2,R+13.6,833,,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_Rhode_Island,"{""Jack Reed"": {""party"": ""Democratic"", ""votes"": 328574, ""pct"": 66.48}, ""Allen Waters"": {""party"": ""Republican"", ""votes"": 164855, ""pct"": 33.35}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 833, ""pct"": 0.17}}"
2020,South Carolina,SC,II,regular,General,"United States Senate election in South Carolina, 2020",1110828,1369137,35139,0.4416628497270888,0.544365958624375,Jaime Harrison,Lindsey Graham,Lindsey Graham,R,Jaime Harrison,0.01305910212857997,Bill Bledsoe,35139,2515104,"{""Bill Bledsoe"": {""party"": ""Constitution"", ""votes"": 32845, ""pct"": 1.3}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 2294, ""pct"": 0.09}}",629895,696196,1275029,-0.102703108897,0.052132687325,-0.019214728430,-0.220742470814,-0.083488380467,0.001109839233,0.013971191648536203,0.04161096241854124,-0.027639770770005033,-0.10415832481506795,0.062244592661190284,-0.020048986034872075,-0.2262997567875612,-0.08410933878019589,0.008523861176809894,red,R+10.3,D+5.2,R+1.9,R+22.1,R+8.3,D+0.1,1.31%,1.40%,4.16%,-2.76%,R+10.4,D+6.2,R+2.0,R+22.6,R+8.4,D+0.9,32845,,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_South_Carolina,"{""Lindsey Graham"": {""party"": ""Republican"", ""votes"": 1369137, ""pct"": 54.44}, ""Jaime Harrison"": {""party"": ""Democratic"", ""votes"": 1110828, ""pct"": 44.17}, ""Bill Bledsoe"": {""party"": ""Constitution"", ""votes"": 32845, ""pct"": 1.3}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 2294, ""pct"": 0.09}}"
2020,South Dakota,SD,II,regular,General,"United States Senate election in South Dakota, 2020",143987,276232,0,0.3426475242671083,0.6573524757328917,Daniel Ahlers,Mike Rounds,Mike Rounds,R,Daniel Ahlers,0.0,None,0,420219,{},61531,135491,140807,-0.314704951466,-0.106106179759,-0.019214728430,-0.220742470814,-0.295490223035,-0.157129027851,0.0,0.04161096241854124,-0.04161096241854124,-0.3147049514657833,-0.053567929014764704,-0.020048986034872075,-0.2262997567875612,-0.2946559654309112,-0.10728866049914507,red,R+31.5,R+10.6,R+1.9,R+22.1,R+29.5,R+15.7,0.00%,0.00%,4.16%,-4.16%,R+31.5,R+5.4,R+2.0,R+22.6,R+29.5,R+10.7,0,,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_South_Dakota,"{""Mike Rounds"": {""party"": ""Republican"", ""votes"": 276232, ""pct"": 65.74}, ""Daniel Ahlers"": {""party"": ""Democratic"", ""votes"": 143987, ""pct"": 34.26}}"
2020,Tennessee,TN,II,regular,General,2020 United States Senate election in Tennessee,1040691,1840926,78144,0.3516131876864382,0.6219846805198123,Marquita Bradshaw,Bill Hagerty,Bill Hagerty,R,Marquita Bradshaw,0.005626129947654557,Elizabeth McLeod,78144,2959761,"{""Elizabeth McLeod"": {""party"": ""Independent"", ""votes"": 16652, ""pct"": 0.56}, ""Yomi Faparusi"": {""party"": ""Independent"", ""votes"": 10727, ""pct"": 0.36}, ""Stephen Hooper"": {""party"": ""Independent"", ""votes"": 9609, ""pct"": 0.32}, ""Kacey Morgan"": {""party"": ""Independent"", ""votes"": 9598, ""pct"": 0.32}, ""Ronnie Henley"": {""party"": ""Independent"", ""votes"": 8478, ""pct"": 0.3}, ""Aaron James"": {""party"": ""Independent"", ""votes"": 7203, ""pct"": 0.29}, ""Eric William Stansberry"": {""party"": ""Independent"", ""votes"": 6781, ""pct"": 0.23}, ""Dean Hill"": {""party"": ""Independent"", ""votes"": 4872, ""pct"": 0.16}, ""Jeffrey Grunau"": {""party"": ""Independent"", ""votes"": 4160, ""pct"": 0.14}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 64, ""pct"": 0.0}}",602843,990839,1585696,-0.270371492833,0.029642698635,-0.019214728430,-0.220742470814,-0.251156764403,-0.021380149457,0.02640213179374956,0.04161096241854124,-0.015208830624791676,-0.2777034560803882,0.04237403230217768,-0.020048986034872075,-0.2262997567875612,-0.2576544700455161,-0.011346699182202685,red,R+27.0,D+3.0,R+1.9,R+22.1,R+25.1,R+2.1,0.56%,2.64%,4.16%,-1.52%,R+27.8,D+4.2,R+2.0,R+22.6,R+25.8,R+1.1,16652,,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_Tennessee,"{""Bill Hagerty"": {""party"": ""Republican"", ""votes"": 1840926, ""pct"": 62.2}, ""Marquita Bradshaw"": {""party"": ""Democratic"", ""votes"": 1040691, ""pct"": 35.16}, ""Elizabeth McLeod"": {""party"": ""Independent"", ""votes"": 16652, ""pct"": 0.56}, ""Yomi Faparusi"": {""party"": ""Independent"", ""votes"": 10727, ""pct"": 0.36}, ""Stephen Hooper"": {""party"": ""Independent"", ""votes"": 9609, ""pct"": 0.32}, ""Kacey Morgan"": {""party"": ""Independent"", ""votes"": 9598, ""pct"": 0.32}, ""Ronnie Henley"": {""party"": ""Independent"", ""votes"": 8478, ""pct"": 0.3}, ""Aaron James"": {""party"": ""Independent"", ""votes"": 7203, ""pct"": 0.29}, ""Eric William Stansberry"": {""party"": ""Independent"", ""votes"": 6781, ""pct"": 0.23}, ""Dean Hill"": {""party"": ""Independent"", ""votes"": 4872, ""pct"": 0.16}, ""Jeffrey Grunau"": {""party"": ""Independent"", ""votes"": 4160, ""pct"": 0.14}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 64, ""pct"": 0.0}}"
2020,Texas,TX,II,regular,General,2020 United States Senate election in Texas,4888764,5962983,292293,0.4386886622804656,0.5350826989134999,MJ Hegar,John Cornyn,John Cornyn,R,MJ Hegar,0.018819207396958373,Kerry McKennon,292293,11144040,"{""Kerry McKennon"": {""party"": ""Libertarian"", ""votes"": 209722, ""pct"": 1.88}, ""David Collins"": {""party"": ""Green"", ""votes"": 81893, ""pct"": 0.73}, ""Ricardo Turullols-Bonilla"": {""party"": ""Independent"", ""votes"": 678, ""pct"": 0.01}}",3291377,3101452,6495672,-0.096394036633,0.175560335310,-0.019214728430,-0.220742470814,-0.077179308203,0.124537487218,0.026228638806034436,0.04161096241854124,-0.015382323612506802,-0.0989904206207535,0.18451871769486475,-0.020048986034872075,-0.2262997567875612,-0.07894143458588143,0.13079798621048436,red,R+9.6,D+17.6,R+1.9,R+22.1,R+7.7,D+12.5,1.88%,2.62%,4.16%,-1.54%,R+9.9,D+18.5,R+2.0,R+22.6,R+7.9,D+13.1,209722,,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_Texas,"{""John Cornyn"": {""party"": ""Republican"", ""votes"": 5962983, ""pct"": 53.51}, ""MJ Hegar"": {""party"": ""Democratic"", ""votes"": 4888764, ""pct"": 43.87}, ""Kerry McKennon"": {""party"": ""Libertarian"", ""votes"": 209722, ""pct"": 1.88}, ""David Collins"": {""party"": ""Green"", ""votes"": 81893, ""pct"": 0.73}, ""Ricardo Turullols-Bonilla"": {""party"": ""Independent"", ""votes"": 678, ""pct"": 0.01}}"
2020,Virginia,VA,II,regular,General,"United States Senate election in Virginia, 2020",2466500,1934199,4388,0.559920836977794,0.43908304194673115,Mark Warner,Daniel Gade,Mark Warner,D,Daniel Gade,0.0009961210754747863,Write-in,4388,4405087,"{""Write-in"": {""party"": ""Write-in"", ""votes"": 4388, ""pct"": 0.1}}",1392833,878259,2220614,0.120837795031,0.112722794296,-0.019214728430,-0.220742470814,0.140052523462,0.061699946204,0.0009961210754747863,0.04161096241854124,-0.04061484134306645,0.12095828412713526,0.11263421306613668,-0.020048986034872075,-0.2262997567875612,0.14100727016200734,0.0589134815817563,deepskyblue,D+12.1,D+11.3,R+1.9,R+22.1,D+14.0,D+6.2,0.10%,0.10%,4.16%,-4.06%,D+12.1,D+11.3,R+2.0,R+22.6,D+14.1,D+5.9,4388,,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_Virginia,"{""Mark Warner"": {""party"": ""Democratic"", ""votes"": 2466500, ""pct"": 55.99}, ""Daniel Gade"": {""party"": ""Republican"", ""votes"": 1934199, ""pct"": 43.91}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 4388, ""pct"": 0.1}}"
2020,West Virginia,WV,II,regular,General,"United States Senate election in West Virginia, 2020",210309,547454,21155,0.27000146356869403,0.7028390664999397,Paula Jean Swearengin,Shelley Moore Capito,Shelley Moore Capito,R,Paula Jean Swearengin,0.02715946993136633,David Moran,21155,778918,"{""David Moran"": {""party"": ""Libertarian"", ""votes"": 21155, ""pct"": 2.72}}",53949,265634,325259,-0.432837602931,-0.156286272527,-0.019214728430,-0.220742470814,-0.413622874501,-0.207309120619,0.02715946993136633,0.04161096241854124,-0.014451492487174908,-0.4449214332185657,-0.1586007430912208,-0.020048986034872075,-0.2262997567875612,-0.4248724471836936,-0.21232147457560116,red,R+43.3,R+15.6,R+1.9,R+22.1,R+41.4,R+20.7,2.72%,2.72%,4.16%,-1.45%,R+44.5,R+15.9,R+2.0,R+22.6,R+42.5,R+21.2,21155,,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_West_Virginia,"{""Shelley Moore Capito"": {""party"": ""Republican"", ""votes"": 547454, ""pct"": 70.28}, ""Paula Jean Swearengin"": {""party"": ""Democratic"", ""votes"": 210309, ""pct"": 27.0}, ""David Moran"": {""party"": ""Libertarian"", ""votes"": 21155, ""pct"": 2.72}}"
2020,Wyoming,WY,II,regular,General,"United States Senate election in Wyoming, 2020",72766,198100,1071,0.2675840360083402,0.7284775517858916,Merav Ben-David,Cynthia Lummis,Cynthia Lummis,R,Merav Ben-David,0.003938412205768248,Write-in,1071,271937,"{""Write-in"": {""party"": ""Write-in"", ""votes"": 1071, ""pct"": 0.39}}",43389,76546,103547,-0.460893515778,0.086508348941,-0.019214728430,-0.220742470814,-0.441678787347,0.035485500849,0.003938412205768248,0.04161096241854124,-0.03767255021277299,-0.462715881653659,0.14800689895469848,-0.020048986034872075,-0.2262997567875612,-0.4426668956187869,0.09428616747031815,red,R+46.1,D+8.7,R+1.9,R+22.1,R+44.2,D+3.5,0.39%,0.39%,4.16%,-3.77%,R+46.3,D+14.8,R+2.0,R+22.6,R+44.3,D+9.4,1071,,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_Wyoming,"{""Cynthia Lummis"": {""party"": ""Republican"", ""votes"": 198100, ""pct"": 72.85}, ""Merav Ben-David"": {""party"": ""Democratic"", ""votes"": 72766, ""pct"": 26.76}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 1071, ""pct"": 0.39}}"
2022,United States,NATIONAL,,national,Aggregate,National aggregate,33041591,34956140,12149938,0.41225891422993227,0.43614668319299466,Democratic total,Republican total,Republican Party,R,Democratic Party,0.0,Various,12149938,80147669,{},-1881817,-1396276,5777219,-0.023887768963,-0.004673040533,-0.023887768963,-0.004673040533,0.000000000000,0.000000000000,0.15159440257707307,0.15159440257707307,0.0,-0.02815607185480939,-0.008107085819937316,-0.02815607185480939,-0.008107085819937316,0.0,0.0,transparent,R+2.4,R+0.5,R+2.4,R+0.5,EVEN,EVEN,0.00%,15.16%,15.16%,0.00%,R+2.8,R+0.8,R+2.8,R+0.8,EVEN,EVEN,0,,,{}
