key,column,a_value,b_value
2012|MA,pres_margin_str,D+23.2,D+23.6
2012|MA,pres_margin_delta_str,R+2.6,R+2.8
2012|MA,national_margin,0.038654002419,0.040189202265589315
2012|MA,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|MA,national_margin_str,D+3.9,D+4.0
2012|MA,national_margin_delta_str,R+3.4,R+3.5
2012|MA,relative_margin,0.193314328755,0.19552441271561088
2012|MA,relative_margin_delta,0.007802527123,0.006998194020157222
2012|MA,relative_margin_str,D+19.3,D+19.6
2012|MA,relative_margin_delta_str,D+0.8,D+0.7
2012|MD,pres_margin,0.261761323061,0.26643451573811955
2012|MD,pres_margin_delta,0.007313071886,0.00783276988040893
2012|MD,pres_margin_str,D+26.2,D+26.6
2012|MD,pres_margin_delta_str,D+0.7,D+0.8
2012|MD,national_margin,0.038654002419,0.040189202265589315
2012|MD,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|MD,national_margin_str,D+3.9,D+4.0
2012|MD,national_margin_delta_str,R+3.4,R+3.5
2012|MD,relative_margin,0.223107320642,0.22624531347253024
2012|MD,relative_margin_delta,0.041258396185,0.043058913186425074
2012|MD,relative_margin_str,D+22.3,D+22.6
2012|MD,relative_margin_delta_str,D+4.1,D+4.3
2012|ME-01,pres_margin,0.212339833614,0.21776
2012|ME-01,pres_margin_delta,-0.015853771616,-0.014599
2012|ME-01,pres_margin_str,D+21.2,D+21.8
2012|ME-01,pres_margin_delta_str,R+1.6,R+1.5
2012|ME-01,national_margin,0.038654002419,0.040189202265589315
2012|ME-01,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|ME-01,national_margin_str,D+3.9,D+4.0
2012|ME-01,national_margin_delta_str,R+3.4,R+3.5
2012|ME-01,relative_margin,0.173685831195,0.17757089649306923
2012|ME-01,relative_margin_delta,0.018091552683,0.02062729751538589
2012|ME-01,relative_margin_str,D+17.4,D+17.8
2012|ME-01,relative_margin_delta_str,D+1.8,D+2.1
2012|ME-02,pres_margin,0.084610715731,0.087199
2012|ME-02,pres_margin_delta,-0.027921187347,-0.027676000000000006
2012|ME-02,pres_margin_str,D+8.5,D+8.7
2012|ME-02,national_margin,0.038654002419,0.040189202265589315
2012|ME-02,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|ME-02,national_margin_str,D+3.9,D+4.0
2012|ME-02,national_margin_delta_str,R+3.4,R+3.5
2012|ME-02,relative_margin,0.045956713312,0.04700968896730084
2012|ME-02,relative_margin_delta,0.006024136952,0.007549591371541035
2012|ME-02,relative_margin_str,D+4.6,D+4.7
2012|ME-02,relative_margin_delta_str,D+0.6,D+0.8
2012|ME-AL,electoral_votes,4,2
2012|ME-AL,pres_margin,0.151869046982,0.156109
2012|ME-AL,pres_margin_delta,-0.021348142619,-0.020481
2012|ME-AL,pres_margin_str,D+15.2,D+15.6
2012|ME-AL,pres_margin_delta_str,R+2.1,R+2.0
2012|ME-AL,national_margin,0.038654002419,0.040189202265589315
2012|ME-AL,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|ME-AL,national_margin_str,D+3.9,D+4.0
2012|ME-AL,national_margin_delta_str,R+3.4,R+3.5
2012|ME-AL,relative_margin,0.113215044563,0.11591958174027181
2012|ME-AL,relative_margin_delta,0.012597181680,0.014744427643725189
2012|ME-AL,relative_margin_str,D+11.3,D+11.6
2012|ME-AL,relative_margin_delta_str,D+1.3,D+1.5
2012|MI,pres_margin,0.095133187903,0.0960106414235575
2012|MI,pres_margin_delta,-0.069582732410,-0.07141539009953293
2012|MI,pres_margin_str,D+9.5,D+9.6
2012|MI,pres_margin_delta_str,R+7.0,R+7.1
2012|MI,national_margin,0.038654002419,0.040189202265589315
2012|MI,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|MI,national_margin_str,D+3.9,D+4.0
2012|MI,national_margin_delta_str,R+3.4,R+3.5
2012|MI,relative_margin,0.056479185484,0.05582143915796819
2012|MI,relative_margin_delta,-0.035637408112,-0.036189246793516795
2012|MN,pres_margin,0.077220839941,0.07882452923396381
2012|MN,pres_margin_delta,-0.025152776600,-0.025762970673890925
2012|MN,pres_margin_str,D+7.7,D+7.9
2012|MN,pres_margin_delta_str,R+2.5,R+2.6
2012|MN,national_margin,0.038654002419,0.040189202265589315
2012|MN,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|MN,national_margin_str,D+3.9,D+4.0
2012|MN,national_margin_delta_str,R+3.4,R+3.5
2012|MN,relative_margin,0.038566837522,0.038635326968374496
2012|MN,relative_margin_delta,0.008792547698,0.009463172632125212
2012|MO,pres_margin,-0.093802609924,-0.09557333506759942
2012|MO,pres_margin_delta,-0.092469684585,-0.09422175207406645
2012|MO,pres_margin_str,R+9.4,R+9.6
2012|MO,pres_margin_delta_str,R+9.2,R+9.4
2012|MO,national_margin,0.038654002419,0.040189202265589315
2012|MO,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|MO,national_margin_str,D+3.9,D+4.0
2012|MO,national_margin_delta_str,R+3.4,R+3.5
2012|MO,relative_margin,-0.132456612343,-0.13576253733318874
2012|MO,relative_margin_delta,-0.058524360286,-0.05899560876805032
2012|MO,relative_margin_str,R+13.2,R+13.6
2012|MS,pres_margin,-0.114964871996,-0.11603798397575557
2012|MS,pres_margin_delta,0.016781473552,0.01680063588152117
2012|MS,pres_margin_str,R+11.5,R+11.6
2012|MS,national_margin,0.038654002419,0.040189202265589315
2012|MS,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|MS,national_margin_str,D+3.9,D+4.0
2012|MS,national_margin_delta_str,R+3.4,R+3.5
2012|MS,relative_margin,-0.153618874415,-0.15622718624134488
2012|MS,relative_margin_delta,0.050726797851,0.052026779187537314
2012|MS,relative_margin_str,R+15.4,R+15.6
2012|MS,relative_margin_delta_str,D+5.1,D+5.2
2012|MT,pres_margin,-0.136411109552,-0.14068463727762912
2012|MT,pres_margin_delta,-0.112620140500,-0.11729657159881454
2012|MT,pres_margin_str,R+13.6,R+14.1
2012|MT,pres_margin_delta_str,R+11.3,R+11.7
2012|MT,national_margin,0.038654002419,0.040189202265589315
2012|MT,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|MT,national_margin_str,D+3.9,D+4.0
2012|MT,national_margin_delta_str,R+3.4,R+3.5
2012|MT,relative_margin,-0.175065111971,-0.18087383954321842
2012|MT,relative_margin_delta,-0.078674816202,-0.0820704282927984
2012|MT,relative_margin_str,R+17.5,R+18.1
2012|MT,relative_margin_delta_str,R+7.9,R+8.2
2012|NC,D_votes,2178390,2178391
2012|NC,R_votes,2270396,2270395
2012|NC,pres_margin,-0.020476264661,-0.020680698060099992
2012|NC,pres_margin_delta,-0.023764989764,-0.023999964061446243
2012|NC,pres_margin_str,R+2.0,R+2.1
2012|NC,national_margin,0.038654002419,0.040189202265589315
2012|NC,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|NC,national_margin_str,D+3.9,D+4.0
2012|NC,national_margin_delta_str,R+3.4,R+3.5
2012|NC,relative_margin,-0.059130267080,-0.060869900325689306
2012|NC,relative_margin_delta,0.010180334535,0.011226179244569902
2012|NC,relative_margin_str,R+5.9,R+6.1
2012|NC,relative_margin_delta_str,D+1.0,D+1.1
2012|ND,D_votes,124827,124966
2012|ND,R_votes,188163,188320
2012|ND,pres_margin,-0.196313389766,-0.20222416577823457
2012|ND,pres_margin_delta,-0.109814450388,-0.11405104013887211
2012|ND,pres_margin_str,R+19.6,R+20.2
2012|ND,pres_margin_delta_str,R+11.0,R+11.4
2012|ND,national_margin,0.038654002419,0.040189202265589315
2012|ND,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|ND,national_margin_str,D+3.9,D+4.0
2012|ND,national_margin_delta_str,R+3.4,R+3.5
2012|ND,relative_margin,-0.234967392185,-0.24241336804382388
2012|ND,relative_margin_delta,-0.075869126089,-0.07882489683285596
2012|ND,relative_margin_str,R+23.5,R+24.2
2012|ND,relative_margin_delta_str,R+7.6,R+7.9
2012|NE-01,pres_margin,-0.165161857794,-0.168929
2012|NE-01,pres_margin_delta,-0.067430261878,-0.06963699999999999
2012|NE-01,pres_margin_str,R+16.5,R+16.9
2012|NE-01,pres_margin_delta_str,R+6.7,R+7.0
2012|NE-01,national_margin,0.038654002419,0.040189202265589315
2012|NE-01,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|NE-01,national_margin_str,D+3.9,D+4.0
2012|NE-01,national_margin_delta_str,R+3.4,R+3.5
2012|NE-01,relative_margin,-0.203815860213,-0.2091184341468056
2012|NE-01,relative_margin_delta,-0.033484937580,-0.03441157182754628
2012|NE-01,relative_margin_str,R+20.4,R+20.9
2012|NE-01,relative_margin_delta_str,R+3.3,R+3.4
2012|NE-02,pres_margin,-0.071212974812,-0.072611
2012|NE-02,pres_margin_delta,-0.083343611329,-0.084899
2012|NE-02,pres_margin_str,R+7.1,R+7.3
2012|NE-02,pres_margin_delta_str,R+8.3,R+8.5
2012|NE-02,national_margin,0.038654002419,0.040189202265589315
2012|NE-02,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|NE-02,national_margin_str,D+3.9,D+4.0
2012|NE-02,national_margin_delta_str,R+3.4,R+3.5
2012|NE-02,relative_margin,-0.109866977232,-0.11280061877216113
2012|NE-02,relative_margin_delta,-0.049398287030,-0.04967342115423265
2012|NE-02,relative_margin_str,R+11.0,R+11.3
2012|NE-02,relative_margin_delta_str,R+4.9,R+5.0
2012|NE-03,pres_margin,-0.422443600934,-0.4326
2012|NE-03,pres_margin_delta,-0.032311398067,-0.035578
2012|NE-03,pres_margin_str,R+42.2,R+43.3
2012|NE-03,pres_margin_delta_str,R+3.2,R+3.6
2012|NE-03,national_margin,0.038654002419,0.040189202265589315
2012|NE-03,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|NE-03,national_margin_str,D+3.9,D+4.0
2012|NE-03,national_margin_delta_str,R+3.4,R+3.5
2012|NE-03,relative_margin,-0.461097603354,-0.4727893195067244
2012|NE-03,relative_margin_delta,0.001633926232,-0.0003517847080299896
2012|NE-03,relative_margin_str,R+46.1,R+47.3
2012|NE-03,relative_margin_delta_str,D+0.2,R+0.0
2012|NE-AL,electoral_votes,5,2
2012|NE-AL,pres_margin,-0.217766453369,-0.222588
2012|NE-AL,pres_margin_delta,-0.067899963045,-0.070407
2012|NE-AL,pres_margin_str,R+21.8,R+22.3
2012|NE-AL,pres_margin_delta_str,R+6.8,R+7.0
2012|NE-AL,national_margin,0.038654002419,0.040189202265589315
2012|NE-AL,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|NE-AL,national_margin_str,D+3.9,D+4.0
2012|NE-AL,national_margin_delta_str,R+3.4,R+3.5
2012|NE-AL,relative_margin,-0.256420455788,-0.2627770076300966
2012|NE-AL,relative_margin_delta,-0.033954638746,-0.035180173615178306
2012|NE-AL,relative_margin_str,R+25.6,R+26.3
2012|NE-AL,relative_margin_delta_str,R+3.4,R+3.5
2012|NH,pres_margin,0.055961400284,0.05667503956516207
2012|NH,pres_margin_delta,-0.040549253168,-0.040695782837027954
2012|NH,pres_margin_str,D+5.6,D+5.7
2012|NH,national_margin,0.038654002419,0.040189202265589315
2012|NH,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|NH,national_margin_str,D+3.9,D+4.0
2012|NH,national_margin_delta_str,R+3.4,R+3.5
2012|NH,relative_margin,0.017307397865,0.01648583729957276
2012|NH,relative_margin_delta,-0.006603928869,-0.005469639531011816
2012|NH,relative_margin_str,D+1.7,D+1.6
2012|NH,relative_margin_delta_str,R+0.7,R+0.5
2012|NJ,D_votes,2126610,2122786
2012|NJ,R_votes,1478750,1478088
2012|NJ,pres_margin,0.177840218308,0.1790393110117155
2012|NJ,pres_margin_delta,0.022158869565,0.021746713583236515
2012|NJ,pres_margin_str,D+17.8,D+17.9
2012|NJ,national_margin,0.038654002419,0.040189202265589315
2012|NJ,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|NJ,national_margin_str,D+3.9,D+4.0
2012|NJ,national_margin_delta_str,R+3.4,R+3.5
2012|NJ,relative_margin,0.139186215888,0.1388501087461262
2012|NJ,relative_margin_delta,0.056104193864,0.05697285688925266
2012|NJ,relative_margin_delta_str,D+5.6,D+5.7
2012|NM,pres_margin,0.101494468311,0.1059040929381739
2012|NM,pres_margin_delta,-0.050389539182,-0.04739390743777788
2012|NM,pres_margin_str,D+10.1,D+10.6
2012|NM,pres_margin_delta_str,R+5.0,R+4.7
2012|NM,national_margin,0.038654002419,0.040189202265589315
2012|NM,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|NM,national_margin_str,D+3.9,D+4.0
2012|NM,national_margin_delta_str,R+3.4,R+3.5
2012|NM,relative_margin,0.062840465892,0.0657148906725846
2012|NM,relative_margin_delta,-0.016444214883,-0.012167764131761738
2012|NM,relative_margin_str,D+6.3,D+6.6
2012|NM,relative_margin_delta_str,R+1.6,R+1.2
2012|NV,D_votes,531372,531373
2012|NV,R_votes,463568,463567
2012|NV,pres_margin,0.066807367689,0.06815084326693067
2012|NV,pres_margin_delta,-0.058187981725,-0.0595839192369914
2012|NV,pres_margin_str,D+6.7,D+6.8
2012|NV,pres_margin_delta_str,R+5.8,R+6.0
2012|NV,national_margin,0.038654002419,0.040189202265589315
2012|NV,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|NV,national_margin_str,D+3.9,D+4.0
2012|NV,national_margin_delta_str,R+3.4,R+3.5
2012|NV,relative_margin,0.028153365270,0.02796164100134136
2012|NV,relative_margin_delta,-0.024242657426,-0.02435777593097526
2012|NY,D_votes,4485916,4324228
2012|NY,R_votes,2490507,2223397
2012|NY,pres_margin,0.282156728773,0.3208538974055478
2012|NY,pres_margin_delta,0.013458391288,0.005576749809862558
2012|NY,pres_margin_str,D+28.2,D+32.1
2012|NY,pres_margin_delta_str,D+1.3,D+0.6
2012|NY,national_margin,0.038654002419,0.040189202265589315
2012|NY,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|NY,national_margin_str,D+3.9,D+4.0
2012|NY,national_margin_delta_str,R+3.4,R+3.5
2012|NY,relative_margin,0.243502726353,0.2806646951399585
2012|NY,relative_margin_delta,0.047403715587,0.0408028931158787
2012|NY,relative_margin_str,D+24.4,D+28.1
2012|NY,relative_margin_delta_str,D+4.7,D+4.1
2012|OH,D_votes,2827708,2827621
2012|OH,R_votes,2661439,2661407
2012|OH,pres_margin,0.029792981701,0.03028113538498984
2012|OH,pres_margin_delta,-0.015028504847,-0.016395679860092632
2012|OH,pres_margin_delta_str,R+1.5,R+1.6
2012|OH,national_margin,0.038654002419,0.040189202265589315
2012|OH,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|OH,national_margin_str,D+3.9,D+4.0
2012|OH,national_margin_delta_str,R+3.4,R+3.5
2012|OH,relative_margin,-0.008861020718,-0.009908066880599475
2012|OH,relative_margin_delta,0.018916819451,0.018830463445923505
2012|OH,relative_margin_str,R+0.9,R+1.0
2012|OK,national_margin,0.038654002419,0.040189202265589315
2012|OK,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|OK,national_margin_str,D+3.9,D+4.0
2012|OK,national_margin_delta_str,R+3.4,R+3.5
2012|OK,relative_margin,-0.374100397280,-0.3756355971259205
2012|OK,relative_margin_delta,0.011400551892,0.012681370899555011
2012|OK,relative_margin_str,R+37.4,R+37.6
2012|OK,relative_margin_delta_str,D+1.1,D+1.3
2012|OR,pres_margin,0.121798203261,0.1254233435749477
2012|OR,pres_margin_delta,-0.041680042386,-0.04285107996959589
2012|OR,pres_margin_str,D+12.2,D+12.5
2012|OR,pres_margin_delta_str,R+4.2,R+4.3
2012|OR,national_margin,0.038654002419,0.040189202265589315
2012|OR,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|OR,national_margin_str,D+3.9,D+4.0
2012|OR,national_margin_delta_str,R+3.4,R+3.5
2012|OR,relative_margin,0.083144200841,0.08523414130935839
2012|OR,relative_margin_delta,-0.007734718087,-0.0076249366635797455
2012|OR,relative_margin_str,D+8.3,D+8.5
2012|PA,D_votes,2990154,2990274
2012|PA,R_votes,2680388,2680434
2012|PA,pres_margin,0.053948560723,0.05463868003783655
2012|PA,pres_margin_delta,-0.049546735286,-0.049955396271852456
2012|PA,pres_margin_str,D+5.4,D+5.5
2012|PA,national_margin,0.038654002419,0.040189202265589315
2012|PA,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|PA,national_margin_str,D+3.9,D+4.0
2012|PA,national_margin_delta_str,R+3.4,R+3.5
2012|PA,relative_margin,0.015294558304,0.014449477772247234
2012|PA,relative_margin_delta,-0.015601410987,-0.014729252965836319
2012|PA,relative_margin_str,D+1.5,D+1.4
2012|PA,relative_margin_delta_str,R+1.6,R+1.5
2012|RI,pres_margin,0.275425710867,0.28033491957764245
2012|RI,pres_margin_delta,-0.003819106244,-0.0036278306052730525
2012|RI,pres_margin_str,D+27.5,D+28.0
2012|RI,national_margin,0.038654002419,0.040189202265589315
2012|RI,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|RI,national_margin_str,D+3.9,D+4.0
2012|RI,national_margin_delta_str,R+3.4,R+3.5
2012|RI,relative_margin,0.236771708448,0.24014571731205314
2012|RI,relative_margin_delta,0.030126218055,0.03159831270074309
2012|RI,relative_margin_str,D+23.7,D+24.0
2012|RI,relative_margin_delta_str,D+3.0,D+3.2
2012|SC,D_votes,865940,865941
2012|SC,R_votes,1071646,1071645
2012|SC,pres_margin,-0.104731943431,-0.10616509409130744
2012|SC,pres_margin_delta,-0.014949980210,-0.015276510307124805
2012|SC,pres_margin_str,R+10.5,R+10.6
2012|SC,national_margin,0.038654002419,0.040189202265589315
2012|SC,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|SC,national_margin_str,D+3.9,D+4.0
2012|SC,national_margin_delta_str,R+3.4,R+3.5
2012|SC,relative_margin,-0.143385945850,-0.14635429635689676
2012|SC,relative_margin_delta,0.018995344089,0.019949632998891326
2012|SC,relative_margin_str,R+14.3,R+14.6
2012|SC,relative_margin_delta_str,D+1.9,D+2.0
2012|SD,pres_margin,-0.180231711172,-0.18436998276390487
2012|SD,pres_margin_delta,-0.096116258590,-0.09845583808159736
2012|SD,pres_margin_str,R+18.0,R+18.4
2012|SD,pres_margin_delta_str,R+9.6,R+9.8
2012|SD,national_margin,0.038654002419,0.040189202265589315
2012|SD,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|SD,national_margin_str,D+3.9,D+4.0
2012|SD,national_margin_delta_str,R+3.4,R+3.5
2012|SD,relative_margin,-0.218885713591,-0.22455918502949418
2012|SD,relative_margin_delta,-0.062170934291,-0.06322969477558121
2012|SD,relative_margin_str,R+21.9,R+22.5
2012|SD,relative_margin_delta_str,R+6.2,R+6.3
2012|TN,pres_margin,-0.204028997261,-0.20702143052588093
2012|TN,pres_margin_delta,-0.053344450407,-0.05439199447879167
2012|TN,pres_margin_str,R+20.4,R+20.7
2012|TN,pres_margin_delta_str,R+5.3,R+5.4
2012|TN,national_margin,0.038654002419,0.040189202265589315
2012|TN,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|TN,national_margin_str,D+3.9,D+4.0
2012|TN,national_margin_delta_str,R+3.4,R+3.5
2012|TN,relative_margin,-0.242682999681,-0.24721063279147024
2012|TN,relative_margin_delta,-0.019399126108,-0.019165851172775528
2012|TN,relative_margin_str,R+24.3,R+24.7
2012|TX,D_votes,3308119,3308124
2012|TX,R_votes,4569851,4569843
2012|TX,pres_margin,-0.157890040891,-0.16015794430212768
2012|TX,pres_margin_delta,-0.039997441403,-0.04143920928331328
2012|TX,pres_margin_str,R+15.8,R+16.0
2012|TX,pres_margin_delta_str,R+4.0,R+4.1
2012|TX,national_margin,0.038654002419,0.040189202265589315
2012|TX,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|TX,national_margin_str,D+3.9,D+4.0
2012|TX,national_margin_delta_str,R+3.4,R+3.5
2012|TX,relative_margin,-0.196544043311,-0.200347146567717
2012|TX,relative_margin_delta,-0.006052117105,-0.006213065977297122
2012|TX,relative_margin_str,R+19.7,R+20.0
2012|UT,pres_margin,-0.480427088238,-0.49252377790294966
2012|UT,pres_margin_delta,-0.198625381787,-0.2019965504481483
2012|UT,pres_margin_str,R+48.0,R+49.3
2012|UT,pres_margin_delta_str,R+19.9,R+20.2
2012|UT,national_margin,0.038654002419,0.040189202265589315
2012|UT,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|UT,national_margin_str,D+3.9,D+4.0
2012|UT,national_margin_delta_str,R+3.4,R+3.5
2012|UT,relative_margin,-0.519081090657,-0.532712980168539
2012|UT,relative_margin_delta,-0.164680057488,-0.16677040714213215
2012|UT,relative_margin_str,R+51.9,R+53.3
2012|UT,relative_margin_delta_str,R+16.5,R+16.7
2012|VA,pres_margin,0.038806490778,0.03934753377528963
2012|VA,pres_margin_delta,-0.024183201051,-0.02430415434726145
2012|VA,national_margin,0.038654002419,0.040189202265589315
2012|VA,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|VA,national_margin_str,D+3.9,D+4.0
2012|VA,national_margin_delta_str,R+3.4,R+3.5
2012|VA,relative_margin,0.000152488359,-0.0008416684902996865
2012|VA,relative_margin_delta,0.009762123248,0.010921988958754687
2012|VA,relative_margin_str,D+0.0,R+0.1
2012|VA,relative_margin_delta_str,D+1.0,D+1.1
2012|VT,pres_margin,0.355979150657,0.3649451765278125
2012|VT,pres_margin_delta,-0.014085394054,-0.013038458258949503
2012|VT,pres_margin_str,D+35.6,D+36.5
2012|VT,pres_margin_delta_str,R+1.4,R+1.3
2012|VT,national_margin,0.038654002419,0.040189202265589315
2012|VT,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|VT,national_margin_str,D+3.9,D+4.0
2012|VT,national_margin_delta_str,R+3.4,R+3.5
2012|VT,relative_margin,0.317325148237,0.3247559742622232
2012|VT,relative_margin_delta,0.019859930245,0.02218768504706664
2012|VT,relative_margin_str,D+31.7,D+32.5
2012|VT,relative_margin_delta_str,D+2.0,D+2.2
2012|WA,pres_margin,0.148687768676,0.1525659654124369
2012|WA,pres_margin_delta,-0.023073871780,-0.022474570629742063
2012|WA,pres_margin_str,D+14.9,D+15.3
2012|WA,pres_margin_delta_str,R+2.3,R+2.2
2012|WA,national_margin,0.038654002419,0.040189202265589315
2012|WA,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|WA,national_margin_str,D+3.9,D+4.0
2012|WA,national_margin_delta_str,R+3.4,R+3.5
2012|WA,relative_margin,0.110033766256,0.11237676314684758
2012|WA,relative_margin_delta,0.010871452519,0.012751572676274081
2012|WA,relative_margin_str,D+11.0,D+11.2
2012|WA,relative_margin_delta_str,D+1.1,D+1.3
2012|WI,R_votes,1407966,1410966
2012|WI,pres_margin,0.069544416963,0.06926859965744829
2012|WI,pres_margin_delta,-0.069801398276,-0.07184496529891997
2012|WI,pres_margin_str,D+7.0,D+6.9
2012|WI,pres_margin_delta_str,R+7.0,R+7.2
2012|WI,national_margin,0.038654002419,0.040189202265589315
2012|WI,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|WI,national_margin_str,D+3.9,D+4.0
2012|WI,national_margin_delta_str,R+3.4,R+3.5
2012|WI,relative_margin,0.030890414544,0.029079397391858976
2012|WI,relative_margin_delta,-0.035856073977,-0.03661882199290383
2012|WI,relative_margin_str,D+3.1,D+2.9
2012|WI,relative_margin_delta_str,R+3.6,R+3.7
2012|WV,pres_margin,-0.267565382630,-0.27348595264085473
2012|WV,pres_margin_delta,-0.136125369085,-0.14001107729810966
2012|WV,pres_margin_str,R+26.8,R+27.3
2012|WV,pres_margin_delta_str,R+13.6,R+14.0
2012|WV,national_margin,0.038654002419,0.040189202265589315
2012|WV,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|WV,national_margin_str,D+3.9,D+4.0
2012|WV,national_margin_delta_str,R+3.4,R+3.5
2012|WV,relative_margin,-0.306219385050,-0.31367515490644404
2012|WV,relative_margin_delta,-0.102180044787,-0.10478493399209352
2012|WV,relative_margin_str,R+30.6,R+31.4
2012|WV,relative_margin_delta_str,R+10.2,R+10.5
2012|WY,pres_margin,-0.408237339447,-0.4232126802304286
2012|WY,pres_margin_delta,-0.085883437351,-0.09197221312851028
2012|WY,pres_margin_str,R+40.8,R+42.3
2012|WY,pres_margin_delta_str,R+8.6,R+9.2
2012|WY,national_margin,0.038654002419,0.040189202265589315
2012|WY,national_margin_delta,-0.033945324299,-0.03522614330601614
2012|WY,national_margin_str,D+3.9,D+4.0
2012|WY,national_margin_delta_str,R+3.4,R+3.5
2012|WY,relative_margin,-0.446891341866,-0.4634018824960179
2012|WY,relative_margin_delta,-0.051938113052,-0.05674606982249414
2012|WY,relative_margin_str,R+44.7,R+46.3
2012|WY,relative_margin_delta_str,R+5.2,R+5.7
2016|AK,pres_margin,-0.147306407874,-0.1677130942213614
2016|AK,pres_margin_delta,-0.007417225026,-0.021407284590153952
2016|AK,pres_margin_str,R+14.7,R+16.8
2016|AK,pres_margin_delta_str,R+0.7,R+2.1
2016|AK,national_margin,0.021011663884,0.023234032080457098
2016|AK,national_margin_delta,-0.017642338535,-0.016955170185132217
2016|AK,national_margin_str,D+2.1,D+2.3
2016|AK,national_margin_delta_str,R+1.8,R+1.7
2016|AK,relative_margin,-0.168318071758,-0.1909471263018185
2016|AK,relative_margin_delta,0.010225113509,-0.004452114405021745
2016|AK,relative_margin_str,R+16.8,R+19.1
2016|AK,relative_margin_delta_str,D+1.0,R+0.4
2016|AL,D_votes,729546,729547
2016|AL,R_votes,1318259,1318255
2016|AL,pres_margin,-0.280117963839,-0.2874828718792149
2016|AL,pres_margin_delta,-0.057785069758,-0.06315830121046079
2016|AL,pres_margin_str,R+28.0,R+28.7
2016|AL,pres_margin_delta_str,R+5.8,R+6.3
2016|AL,national_margin,0.021011663884,0.023234032080457098
2016|AL,national_margin_delta,-0.017642338535,-0.016955170185132217
2016|AL,national_margin_str,D+2.1,D+2.3
2016|AL,national_margin_delta_str,R+1.8,R+1.7
2016|AL,relative_margin,-0.301129627723,-0.310716903959672
2016|AL,relative_margin_delta,-0.040142731223,-0.04620313102532858
2016|AL,relative_margin_str,R+30.1,R+31.1
2016|AL,relative_margin_delta_str,R+4.0,R+4.6
2016|AR,pres_margin,-0.269209780345,-0.28570275379540927
2016|AR,pres_margin_delta,-0.032330322521,-0.042614646770816916
2016|AR,pres_margin_str,R+26.9,R+28.6
2016|AR,pres_margin_delta_str,R+3.2,R+4.3
2016|AR,national_margin,0.021011663884,0.023234032080457098
2016|AR,national_margin_delta,-0.017642338535,-0.016955170185132217
2016|AR,national_margin_str,D+2.1,D+2.3
2016|AR,national_margin_delta_str,R+1.8,R+1.7
2016|AR,relative_margin,-0.290221444229,-0.30893678587586637
2016|AR,relative_margin_delta,-0.014687983985,-0.025659476585684682
2016|AR,relative_margin_str,R+29.0,R+30.9
2016|AR,relative_margin_delta_str,R+1.5,R+2.6
2016|AZ,pres_margin,-0.035028296309,-0.03780046802078914
2016|AZ,pres_margin_delta,0.055637189453,0.054467136453274625
2016|AZ,pres_margin_str,R+3.5,R+3.8
2016|AZ,pres_margin_delta_str,D+5.6,D+5.4
2016|AZ,national_margin,0.021011663884,0.023234032080457098
2016|AZ,national_margin_delta,-0.017642338535,-0.016955170185132217
2016|AZ,national_margin_str,D+2.1,D+2.3
2016|AZ,national_margin_delta_str,R+1.8,R+1.7
2016|AZ,relative_margin,-0.056039960193,-0.06103450010124624
2016|AZ,relative_margin_delta,0.073279527988,0.07142230663840683
2016|AZ,relative_margin_str,R+5.6,R+6.1
2016|AZ,relative_margin_delta_str,D+7.3,D+7.1
2016|CA,D_votes,8752489,8753788
2016|CA,R_votes,4483487,4483810
2016|CA,pres_margin,0.303644903633,0.32256441085459764
