year,abbr,D_votes,R_votes,T_votes,total_votes,electoral_votes,D_delta,R_delta,total_delta,pres_margin,pres_margin_delta,national_margin,national_margin_delta,relative_margin,relative_margin_delta,third_party_share,third_party_national_share,third_party_relative_share,two_party_margin,two_party_margin_delta,two_party_national_margin,two_party_national_margin_delta,two_party_relative_margin,two_party_relative_margin_delta,color,pres_margin_str,pres_margin_delta_str,national_margin_str,national_margin_delta_str,relative_margin_str,relative_margin_delta_str,third_party_share_str,third_party_national_share_str,third_party_relative_share_str,two_party_margin_str,two_party_margin_delta_str,two_party_national_margin_str,two_party_national_margin_delta_str,two_party_relative_margin_str,two_party_relative_margin_delta_str
2012,NV,531373,463567,19978,1014918,6,-2363,50740,47070,0.066809338291,-0.058116269862,0.038596856144,-0.034131155272,0.028212482148,-0.023985114590,0.019684348883358065,0.017322724543385654,0.002361624339972411,0.06815084326693067,-0.0595839192369914,0.039277245040195294,-0.03449970520267623,0.02887359822673538,-0.02508421403431517,deepskyblue,D+6.7,R+5.8,D+3.9,R+3.4,D+2.8,R+2.4,1.97%,1.73%,0.24%,D+6.8,R+6.0,D+3.9,R+3.4,D+2.9,R+2.5
2012,NY,4485741,2490431,104987,7081159,29,-319204,-262340,-559772,0.281777319221,0.013200885276,0.038596856144,-0.034131155272,0.243180463078,0.047332040548,0.014826245251660075,0.017322724543385654,-0.002496479291725579,0.28601789061393557,0.014484268551397117,0.039277245040195294,-0.03449970520267623,0.24674064557374026,0.04898397375407332,deepskyblue,D+28.2,D+1.3,D+3.9,R+3.4,D+24.3,D+4.7,1.48%,1.73%,-0.25%,D+28.6,D+1.4,D+3.9,R+3.4,D+24.7,D+4.9
2012,OH,2827709,2661437,91701,5580847,18,-112335,-16383,-127503,0.029793327070,-0.016143589902,0.038596856144,-0.034131155272,-0.008803529073,0.017987565370,0.016431376814307935,0.017322724543385654,-0.000891347729077719,0.03029105073904028,-0.01638576450604219,0.039277245040195294,-0.03449970520267623,-0.008986194301155014,0.018113940696634037,deepskyblue,D+3.0,R+1.6,D+3.9,R+3.4,R+0.9,D+1.8,1.64%,1.73%,-0.09%,D+3.0,R+1.6,D+3.9,R+3.4,R+0.9,D+1.8
2012,OK,443547,891325,0,1334872,7,-58949,-68840,-127789,-0.335446394860,-0.022544772406,0.038596856144,-0.034131155272,-0.374043251004,0.011586382866,0.0,0.017322724543385654,-0.017322724543385654,-0.3354463948603312,-0.022544772406461133,0.039277245040195294,-0.03449970520267623,-0.3747236399005265,0.011954932796215068,red,R+33.5,R+2.3,D+3.9,R+3.4,R+37.4,D+1.2,0.00%,1.73%,-1.73%,R+33.5,R+2.3,D+3.9,R+3.4,R+37.5,D+1.2
2012,OR,970488,754175,64607,1789270,7,-66803,15700,-38594,0.120894554763,-0.042583690884,0.038596856144,-0.034131155272,0.082297698619,-0.008452535612,0.03610802170717667,0.017322724543385654,0.018785297163791015,0.1254233435749477,-0.04285107996959589,0.039277245040195294,-0.03449970520267623,0.0861460985347524,-0.008351374766919661,deepskyblue,D+12.1,R+4.3,D+3.9,R+3.4,D+8.2,R+0.8,3.61%,1.73%,1.88%,D+12.5,R+4.3,D+3.9,R+3.4,D+8.6,R+0.8
2012,PA,2990274,2680434,82962,5753670,20,-286089,24549,-259602,0.053850846503,-0.049333908818,0.038596856144,-0.034131155272,0.015253990360,-0.015202753546,0.014418970848171689,0.017322724543385654,-0.0029037536952139648,0.05463868003783655,-0.049955396271852456,0.039277245040195294,-0.03449970520267623,0.015361434997641255,-0.015455691069176228,deepskyblue,D+5.4,R+4.9,D+3.9,R+3.4,D+1.5,R+1.5,1.44%,1.73%,-0.29%,D+5.5,R+5.0,D+3.9,R+3.4,D+1.5,R+1.5
2012,RI,279677,157204,9168,446049,4,-16894,-8187,-25717,0.274572972924,-0.003488608453,0.038596856144,-0.034131155272,0.235976116781,0.030642546819,0.020553795659221295,0.017322724543385654,0.0032310711158356417,0.28033491957764245,-0.0036278306052730525,0.039277245040195294,-0.03449970520267623,0.24105767453744714,0.03087187459740315,deepskyblue,D+27.5,R+0.3,D+3.9,R+3.4,D+23.6,D+3.1,2.06%,1.73%,0.32%,D+28.0,R+0.4,D+3.9,R+3.4,D+24.1,D+3.1
2012,SC,865941,1071645,26532,1964118,9,3492,36749,43149,-0.104730978485,-0.014960138872,0.038596856144,-0.034131155272,-0.143327834629,0.019171016400,0.013508353367771182,0.017322724543385654,-0.0038143711756144713,-0.10616509409130744,-0.015276510307124805,0.039277245040195294,-0.03449970520267623,-0.14544233913150273,0.01922319489555141,red,R+10.5,R+1.5,D+3.9,R+3.4,R+14.3,D+1.9,1.35%,1.73%,-0.38%,R+10.6,R+1.5,D+3.9,R+3.4,R+14.5,D+1.9
2012,SD,145039,210610,8166,363815,3,-25885,7556,-18160,-0.180231711172,-0.096116258590,0.038596856144,-0.034131155272,-0.218828567315,-0.061985103318,0.022445473661064003,0.017322724543385654,0.005122749117678349,-0.18436998276390487,-0.09845583808159736,0.039277245040195294,-0.03449970520267623,-0.22364722780410018,-0.06395613287892116,red,R+18.0,R+9.6,D+3.9,R+3.4,R+21.9,R+6.2,2.24%,1.73%,0.51%,R+18.4,R+9.8,D+3.9,R+3.4,R+22.4,R+6.4
2012,TN,960709,1462330,35538,2458577,11,-126728,-16848,-141172,-0.204028997261,-0.053344835060,0.038596856144,-0.034131155272,-0.242625853405,-0.019213679787,0.014454702862672189,0.017322724543385654,-0.002868021680713465,-0.20702143052588093,-0.05439199447879167,0.039277245040195294,-0.03449970520267623,-0.2462986755660762,-0.019892289276115416,red,R+20.4,R+5.3,D+3.9,R+3.4,R+24.3,R+1.9,1.45%,1.73%,-0.29%,R+20.7,R+5.4,D+3.9,R+3.4,R+24.6,R+2.0
2012,TX,3308124,4569843,115884,7993851,38,-220509,90515,-83944,-0.157836191843,-0.040143801779,0.038596856144,-0.034131155272,-0.196433047986,-0.006012646506,0.014496642481827594,0.017322724543385654,-0.0028260820615580596,-0.16015794430212768,-0.04143920928331328,0.039277245040195294,-0.03449970520267623,-0.19943518934232296,-0.006939504080637038,red,R+15.8,R+4.0,D+3.9,R+3.4,R+19.6,R+0.6,1.45%,1.73%,-0.28%,R+16.0,R+4.1,D+3.9,R+3.4,R+19.9,R+0.7
2012,UT,251813,740600,25027,1017440,6,-75857,144570,65070,-0.480408672747,-0.198627432263,0.038596856144,-0.034131155272,-0.519005528891,-0.164496276991,0.024598010693505267,0.017322724543385654,0.0072752861501196135,-0.49252377790294966,-0.2019965504481483,0.039277245040195294,-0.03449970520267623,-0.5318010229431449,-0.16749684524547204,red,R+48.0,R+19.9,D+3.9,R+3.4,R+51.9,R+16.4,2.46%,1.73%,0.73%,R+49.3,R+20.2,D+3.9,R+3.4,R+53.2,R+16.7
2012,VA,1971820,1822522,60147,3854489,13,12288,97517,131229,0.038733538998,-0.024256152831,0.038596856144,-0.034131155272,0.000136682855,0.009875002441,0.01560440307392238,0.017322724543385654,-0.001718321469463274,0.03934753377528963,-0.02430415434726145,0.039277245040195294,-0.03449970520267623,7.028873509433431e-05,0.010195550855414778,deepskyblue,D+3.9,R+2.4,D+3.9,R+3.4,D+0.0,D+1.0,1.56%,1.73%,-0.17%,D+3.9,R+2.4,D+3.9,R+3.4,D+0.0,D+1.0
2012,VT,199239,92698,7353,299290,3,-20023,-6276,-25756,0.355979150657,-0.014085394054,0.038596856144,-0.034131155272,0.317382294513,0.020045761218,0.024568144608907747,0.017322724543385654,0.007245420065522094,0.3649451765278125,-0.013038458258949503,0.039277245040195294,-0.03449970520267623,0.3256679314876172,0.021461246943726697,deepskyblue,D+35.6,R+1.4,D+3.9,R+3.4,D+31.7,D+2.0,2.46%,1.73%,0.72%,D+36.5,R+1.3,D+3.9,R+3.4,D+32.6,D+2.1
2012,WA,1755396,1290670,79450,3125516,12,4548,61454,88638,0.148687768676,-0.023078104040,0.038596856144,-0.034131155272,0.110090912532,0.011053051232,0.02541980268218112,0.017322724543385654,0.008097078138795465,0.1525659654124369,-0.022474570629742063,0.039277245040195294,-0.03449970520267623,0.1132887203722416,0.012025134572934165,deepskyblue,D+14.9,R+2.3,D+3.9,R+3.4,D+11.0,D+1.1,2.54%,1.73%,0.81%,D+15.3,R+2.2,D+3.9,R+3.4,D+11.3,D+1.2
2012,WI,1620985,1407966,39483,3068434,10,-56226,145573,85017,0.069422708782,-0.069618531514,0.038596856144,-0.034131155272,0.030825852639,-0.035487376241,0.012867475722143609,0.017322724543385654,-0.004455248821242045,0.07032764808674687,-0.0707859168696214,0.039277245040195294,-0.03449970520267623,0.031050403046551572,-0.036286211666945165,deepskyblue,D+6.9,R+7.0,D+3.9,R+3.4,D+3.1,R+3.5,1.29%,1.73%,-0.45%,D+7.0,R+7.1,D+3.9,R+3.4,D+3.1,R+3.6
2012,WV,238269,417655,14514,670438,5,-65588,20189,-43013,-0.267565382630,-0.136359455384,0.038596856144,-0.034131155272,-0.306162238774,-0.102228300112,0.021648534241794172,0.017322724543385654,0.004325809698408518,-0.27348595264085473,-0.14001107729810966,0.039277245040195294,-0.03449970520267623,-0.31276319768105004,-0.10551137209543343,red,R+26.8,R+13.6,D+3.9,R+3.4,R+30.6,R+10.2,2.16%,1.73%,0.43%,R+27.3,R+14.0,D+3.9,R+3.4,R+31.3,R+10.6
2012,WY,69286,170962,8813,249061,3,-13582,6004,-5597,-0.408237339447,-0.085883437351,0.038596856144,-0.034131155272,-0.446834195591,-0.051752282079,0.0353849057058311,0.017322724543385654,0.01806218116244545,-0.4232126802304286,-0.09197221312851028,0.039277245040195294,-0.03449970520267623,-0.4624899252706239,-0.05747250792583408,red,R+40.8,R+8.6,D+3.9,R+3.4,R+44.7,R+5.2,3.54%,1.73%,1.81%,R+42.3,R+9.2,D+3.9,R+3.4,R+46.2,R+5.7
2016,AK,116454,163387,38767,318608,3,-6186,-1289,18113,-0.147306407874,-0.007417225026,0.020990027185,-0.017606828958,-0.168296435059,0.010189603932,0.12167616632350725,0.05729816139970109,0.06437800492380616,-0.1677130942213614,-0.021407284590153952,0.022265817595400424,-0.01701142744479487,-0.18997891181676183,-0.004395857145359089,red,R+14.7,R+0.7,D+2.1,R+1.8,R+16.8,D+1.0,12.17%,5.73%,6.44%,R+16.8,R+2.1,D+2.2,R+1.7,R+19.0,R+0.4
2016,AL,729547,1318255,75570,2123372,9,-66149,62330,49034,-0.277251466064,-0.055383573754,0.020990027185,-0.017606828958,-0.298241493249,-0.037776744795,0.03558961877617299,0.05729816139970109,-0.0217085426235281,-0.2874828718792149,-0.06315830121046079,0.022265817595400424,-0.01701142744479487,-0.3097486894746153,-0.0461468737656659,red,R+27.7,R+5.5,D+2.1,R+1.8,R+29.8,R+3.8,3.56%,5.73%,-2.17%,R+28.7,R+6.3,D+2.2,R+1.7,R+31.0,R+4.6
2016,AR,380494,684872,65310,1130676,6,-13915,37128,61208,-0.269200018396,-0.032320560572,0.020990027185,-0.017606828958,-0.290190045581,-0.014713731614,0.05776190526729143,0.05729816139970109,0.0004637438675903355,-0.28570275379540927,-0.042614646770816916,0.022265817595400424,-0.01701142744479487,-0.3079685713908097,-0.025603219326022053,red,R+26.9,R+3.2,D+2.1,R+1.8,R+29.0,R+1.5,5.78%,5.73%,0.05%,R+28.6,R+4.3,D+2.2,R+1.7,R+30.8,R+2.6
2016,AZ,1161167,1252401,159597,2573165,11,135935,18747,273911,-0.035455946276,0.055191715965,0.020990027185,-0.017606828958,-0.056445973461,0.072798544924,0.062023616829857395,0.05729816139970109,0.004725455430156303,-0.03780046802078914,0.054467136453274625,0.022265817595400424,-0.01701142744479487,-0.06006628561618956,0.07147856389806947,red,R+3.5,D+5.5,D+2.1,R+1.8,R+5.6,D+7.3,6.20%,5.73%,0.47%,R+3.8,D+5.4,D+2.2,R+1.7,R+6.0,D+7.1
2016,CA,8753788,4483810,943997,14181595,55,899503,-356148,1143048,0.301092930661,0.069907124451,0.020990027185,-0.017606828958,0.280102903476,0.087513953410,0.06656493857002685,0.05729816139970109,0.009266777170325757,0.32256441085459764,0.0851081875886652,0.022265817595400424,-0.01701142744479487,0.3002985932591972,0.10211961503346006,deepskyblue,D+30.1,D+7.0,D+2.1,R+1.8,D+28.0,D+8.8,6.66%,5.73%,0.93%,D+32.3,D+8.5,D+2.2,R+1.7,D+30.0,D+10.2
2016,CO,1338870,1202484,238893,2780247,9,15768,17241,210729,0.049055353715,-0.004596342829,0.020990027185,-0.017606828958,0.028065326530,0.013010486130,0.08592509946058749,0.05729816139970109,0.028626938060886398,0.053666667453648724,-0.0012934755888753327,0.022265817595400424,-0.01701142744479487,0.0314008498582483,0.015717951855919537,deepskyblue,D+4.9,R+0.5,D+2.1,R+1.8,D+2.8,D+1.3,8.59%,5.73%,2.86%,D+5.4,R+0.1,D+2.2,R+1.7,D+3.1,D+1.6
2016,CT,897572,673215,74133,1644920,7,-7511,38323,85960,0.136393867179,-0.036921035064,0.020990027185,-0.017606828958,0.115403839994,-0.019314206105,0.045067845244753546,0.05729816139970109,-0.012230316154947546,0.1428309503452728,-0.032620599192869054,0.022265817595400424,-0.01701142744479487,0.12056513274987238,-0.015609171748074163,deepskyblue,D+13.6,R+3.7,D+2.1,R+1.8,D+11.5,R+1.9,4.51%,5.73%,-1.22%,D+14.3,R+3.3,D+2.2,R+1.7,D+12.1,R+1.6
2016,DC,282830,12723,15715,311268,3,15760,-8658,17504,0.867763470707,0.031415245601,0.020990027185,-0.017606828958,0.846773443522,0.049022074559,0.05048704010691751,0.05729816139970109,-0.0068111212927835785,0.9139037668370816,0.062150782794731296,0.022265817595400424,-0.01701142744479487,0.8916379492416812,0.07916221023952608,deepskyblue,D+86.8,D+3.1,D+2.1,R+1.8,D+84.7,D+4.9,5.05%,5.73%,-0.68%,D+91.4,D+6.2,D+2.2,R+1.7,D+89.2,D+7.9
2016,DE,235603,185127,23084,443814,3,-6981,19643,29893,0.113732329309,-0.072535098533,0.020990027185,-0.017606828958,0.092742302124,-0.054928269575,0.052012780128612435,0.05729816139970109,-0.005285381271088657,0.11997242887362441,-0.06896666951193878,0.022265817595400424,-0.01701142744479487,0.097706611278224,-0.051955242067143914,deepskyblue,D+11.4,R+7.3,D+2.1,R+1.8,D+9.3,R+5.5,5.20%,5.73%,-0.53%,D+12.0,R+6.9,D+2.2,R+1.7,D+9.8,R+5.2
2016,FL,4504975,4617886,297178,9420039,29,267219,454439,945860,-0.011986256108,-0.020755129175,0.020990027185,-0.017606828958,-0.032976283293,-0.003148300217,0.031547427776042115,0.05729816139970109,-0.025750733623658977,-0.012376709455509626,-0.02122175224283425,0.022265817595400424,-0.01701142744479487,-0.034642527050910046,-0.004210324798039379,red,R+1.2,R+2.1,D+2.1,R+1.8,R+3.3,R+0.3,3.15%,5.73%,-2.58%,R+1.2,R+2.1,D+2.2,R+1.7,R+3.5,R+0.4
2016,GA,1877963,2089104,147665,4114732,16,104136,10416,214682,-0.051313426974,0.026855058045,0.020990027185,-0.017606828958,-0.072303454159,0.044461887004,0.03588690587868177,0.05729816139970109,-0.021411255521019322,-0.05322345198606426,0.02590952997507022,0.022265817595400424,-0.01701142744479487,-0.07548926958146468,0.0429209574198651,red,R+5.1,D+2.7,D+2.1,R+1.8,R+7.2,D+4.4,3.59%,5.73%,-2.14%,R+5.3,D+2.6,D+2.2,R+1.7,R+7.5,D+4.3
2016,HI,266891,128847,33199,428937,4,-39767,7832,-5760,0.321828147257,-0.105234841445,0.020990027185,-0.017606828958,0.300838120072,-0.087628012487,0.07739831257270881,0.05729816139970109,0.020100151173007716,0.3488267490107091,-0.08525022101077928,0.022265817595400424,-0.01701142744479487,0.3265609314153087,-0.06823879356598439,deepskyblue,D+32.2,R+10.5,D+2.1,R+1.8,D+30.1,R+8.8,7.74%,5.73%,2.01%,D+34.9,R+8.5,D+2.2,R+1.7,D+32.7,R+6.8
2016,IA,653669,800983,111379,1566031,6,-168875,70366,-16149,-0.094068380511,-0.152169860747,0.020990027185,-0.017606828958,-0.115058407696,-0.134563031789,0.07112183603006582,0.05729816139970109,0.013823674630364727,-0.1012709569024069,-0.16045799546441045,0.022265817595400424,-0.01701142744479487,-0.12353677449780731,-0.14344656801961558,red,R+9.4,R+15.2,D+2.1,R+1.8,R+11.5,R+13.5,7.11%,5.73%,1.38%,R+10.1,R+16.0,D+2.2,R+1.7,R+12.4,R+14.3
2016,ID,189765,409055,91435,690255,4,-23022,-11856,37981,-0.317694185482,0.001380313885,0.020990027185,-0.017606828958,-0.338684212667,0.018987142843,0.13246553809823905,0.05729816139970109,0.07516737669853796,-0.3662035336161117,-0.03777579674460507,0.022265817595400424,-0.01701142744479487,-0.3884693512115121,-0.02076436929981018,red,R+31.8,D+0.1,D+2.1,R+1.8,R+33.9,D+1.9,13.25%,5.73%,7.52%,R+36.6,R+3.8,D+2.2,R+1.7,R+38.8,R+2.1
2016,IL,3090729,2146015,299680,5536424,20,71217,10799,294410,0.170636136250,0.001942195333,0.020990027185,-0.017606828958,0.149646109065,0.019549024291,0.05412880227381429,0.05729816139970109,-0.0031693591258868045,0.1804010278142296,0.008850559971891464,0.022265817595400424,-0.01701142744479487,0.15813521021882918,0.025861987416686355,deepskyblue,D+17.1,D+0.2,D+2.1,R+1.8,D+15.0,D+2.0,5.41%,5.73%,-0.32%,D+18.0,D+0.9,D+2.2,R+1.7,D+15.8,D+2.6
2016,IN,1033126,1557286,144546,2734958,11,-119761,136743,110424,-0.191651937617,-0.089669642855,0.020990027185,-0.017606828958,-0.212641964802,-0.072062813897,0.05285126864836681,0.05729816139970109,-0.00444689275133428,-0.20234619049016142,-0.09833869854361538,0.022265817595400424,-0.01701142744479487,-0.22461200808556184,-0.08132727109882051,red,R+19.2,R+9.0,D+2.1,R+1.8,R+21.3,R+7.2,5.29%,5.73%,-0.44%,R+20.2,R+9.8,D+2.2,R+1.7,R+22.5,R+8.1
2016,KS,427005,671018,86379,1184402,6,-13721,-21616,24431,-0.206022110736,0.011145387417,0.020990027185,-0.017606828958,-0.227012137921,0.028752216375,0.07293047461925933,0.05729816139970109,0.01563231321955824,-0.22222940685213333,3.7128052927742905e-05,0.022265817595400424,-0.01701142744479487,-0.24449522444753374,0.017048555497722606,red,R+20.6,D+1.1,D+2.1,R+1.8,R+22.7,D+2.9,7.29%,5.73%,1.56%,R+22.2,D+0.0,D+2.2,R+1.7,R+24.4,D+1.7
2016,KY,628854,1202971,92324,1924149,8,-50516,115781,126937,-0.298374502183,-0.071456364534,0.020990027185,-0.017606828958,-0.319364529368,-0.053849535575,0.047981731144521554,0.05729816139970109,-0.009316430255179538,-0.3134125803501972,-0.08255713247409902,0.022265817595400424,-0.01701142744479487,-0.3356783979455976,-0.06554570502930412,red,R+29.8,R+7.1,D+2.1,R+1.8,R+31.9,R+5.4,4.80%,5.73%,-0.93%,R+31.3,R+8.3,D+2.2,R+1.7,R+33.6,R+6.6
2016,LA,780154,1178638,70240,2029032,8,-28987,26376,34967,-0.196391185551,-0.024320064499,0.020990027185,-0.017606828958,-0.217381212736,-0.006713235540,0.03461749247917233,0.05729816139970109,-0.02268066892052876,-0.20343354475615583,-0.02849703247387625,0.022265817595400424,-0.01701142744479487,-0.22569936235155624,-0.011485605029081358,red,R+19.6,R+2.4,D+2.1,R+1.8,R+21.7,R+0.7,3.46%,5.73%,-2.27%,R+20.3,R+2.8,D+2.2,R+1.7,R+22.6,R+1.1
2016,MA,1995196,1090893,238957,3325046,11,73906,-97421,157279,0.271967064516,0.040581359696,0.020990027185,-0.017606828958,0.250977037331,0.058188188654,0.07186577268404708,0.05729816139970109,0.014567611284345985,0.2930255737925899,0.05731195881138973,0.022265817595400424,-0.01701142744479487,0.2707597561971895,0.07432338625618462,deepskyblue,D+27.2,D+4.1,D+2.1,R+1.8,D+25.1,D+5.8,7.19%,5.73%,1.46%,D+29.3,D+5.7,D+2.2,R+1.7,D+27.1,D+7.4
2016,MD,1677928,943169,160349,2781446,10,84,-28700,74119,0.264164395066,0.003399810663,0.020990027185,-0.017606828958,0.243174367881,0.021006639621,0.05764951036259557,0.05729816139970109,0.00035134896289448075,0.2803249936953878,0.013890477957268277,0.022265817595400424,-0.01701142744479487,0.2580591760999874,0.030901905402063168,deepskyblue,D+26.4,D+0.3,D+2.1,R+1.8,D+24.3,D+2.1,5.76%,5.73%,0.04%,D+28.0,D+1.4,D+2.2,R+1.7,D+25.8,D+3.1
2016,ME-01,212774,154384,27171,394329,1,-10261,11447,19910,0.148074323725,-0.065851785794,0.020990027185,-0.017606828958,0.127084296539,-0.048244956836,0.06890439201783283,0.05729816139970109,0.011606230618131735,0.15903235119485346,-0.05983138701462706,0.022265817595400424,-0.01701142744479487,0.13676653359945304,-0.04281995956983217,deepskyblue,D+14.8,R+6.6,D+2.1,R+1.8,D+12.7,R+4.8,6.89%,5.73%,1.16%,D+15.9,R+6.0,D+2.2,R+1.7,D+13.7,R+4.3
2016,ME-02,144817,181177,27422,353416,1,-33181,31962,17190,-0.102881589968,-0.188487700144,0.020990027185,-0.017606828958,-0.123871617153,-0.170880871185,0.07759128053059285,0.05729816139970109,0.020293119130891754,-0.11153579513733382,-0.19949990414278287,0.022265817595400424,-0.01701142744479487,-0.13380161273273425,-0.182488476697988,red,R+10.3,R+18.8,D+2.1,R+1.8,R+12.4,R+17.1,7.76%,5.73%,2.03%,R+11.2,R+19.9,D+2.2,R+1.7,R+13.4,R+18.2
2016,ME-AL,357735,335593,54599,747927,2,-43571,43317,34747,0.029604493487,-0.123274162673,0.020990027185,-0.017606828958,0.008614466302,-0.105667333715,0.0730004398825019,0.05729816139970109,0.015702278482800813,0.03193582258325064,-0.12526260528829158,0.022265817595400424,-0.01701142744479487,0.009670004987850214,-0.10825117784349672,deepskyblue,D+3.0,R+12.3,D+2.1,R+1.8,D+0.9,R+10.6,7.30%,5.73%,1.57%,D+3.2,R+12.5,D+2.2,R+1.7,D+1.0,R+10.8
2016,MI,2268839,2279543,250902,4799284,16,-295730,164287,68323,-0.002230332691,-0.097203214522,0.020990027185,-0.017606828958,-0.023220359876,-0.079596385564,0.05227904829137013,0.05729816139970109,-0.005019113108330961,-0.0023533643392309616,-0.09836400576278846,0.022265817595400424,-0.01701142744479487,-0.024619181934631387,-0.0813525783179936,red,R+0.2,R+9.7,D+2.1,R+1.8,R+2.3,R+8.0,5.23%,5.73%,-0.50%,R+0.2,R+9.8,D+2.2,R+1.7,R+2.5,R+8.1
2016,MN,1367716,1322951,254146,2944813,10,-178451,2726,8252,0.015201304803,-0.061739715663,0.020990027185,-0.017606828958,-0.005788722382,-0.044132886705,0.08630293332717562,0.05729816139970109,0.029004771927474526,0.016637138672306904,-0.06218739056165691,0.022265817595400424,-0.01701142744479487,-0.00562867892309352,-0.045175963116862033,deepskyblue,D+1.5,R+6.2,D+2.1,R+1.8,R+0.6,R+4.4,8.63%,5.73%,2.90%,D+1.7,R+6.2,D+2.2,R+1.7,R+0.6,R+4.5
2016,MO,1071068,1594511,143026,2808605,10,-152728,112071,51282,-0.186371170029,-0.092568594125,0.020990027185,-0.017606828958,-0.207361197214,-0.074961765167,0.050924213266016406,0.05729816139970109,-0.006373948133684686,-0.19637121991132134,-0.10079788484372192,0.022265817595400424,-0.01701142744479487,-0.21863703750672175,-0.08378645739892704,red,R+18.6,R+9.3,D+2.1,R+1.8,R+20.7,R+7.5,5.09%,5.73%,-0.64%,R+19.6,R+10.1,D+2.2,R+1.7,R+21.9,R+8.4
2016,MS,485131,700714,23512,1209357,6,-77818,-10032,-76227,-0.178262498171,-0.063297626175,0.020990027185,-0.017606828958,-0.199252525356,-0.045690797216,0.01944173639380266,0.05729816139970109,-0.037856425005898434,-0.18179694648120118,-0.0657589625054456,0.022265817595400424,-0.01701142744479487,-0.2040627640766016,-0.04874753506065074,red,R+17.8,R+6.3,D+2.1,R+1.8,R+19.9,R+4.6,1.94%,5.73%,-3.79%,R+18.2,R+6.6,D+2.2,R+1.7,R+20.4,R+4.9
2016,MT,177709,279240,40198,497147,3,-24130,11312,13099,-0.204227321094,-0.067693340993,0.020990027185,-0.017606828958,-0.225217348279,-0.050086512035,0.08085737216557679,0.05729816139970109,0.023559210765875693,-0.22219328634048877,-0.08150864906285965,0.022265817595400424,-0.01701142744479487,-0.24445910393588918,-0.06449722161806479,red,R+20.4,R+6.8,D+2.1,R+1.8,R+22.5,R+5.0,8.09%,5.73%,2.36%,R+22.2,R+8.2,D+2.2,R+1.7,R+24.4,R+6.4
2016,NATIONAL,65853516,62984825,7830896,136669237,0,-62279,2051321,7583827,0.020990027185,-0.017606828958,0.020990027185,-0.017606828958,0.000000000000,0.000000000000,0.05729816139970109,0.05729816139970109,0.0,0.022265817595400424,-0.01701142744479487,0.022265817595400424,-0.01701142744479487,0.0,0.0,deepskyblue,D+2.1,R+1.8,D+2.1,R+1.8,EVEN,EVEN,5.73%,5.73%,0.00%,D+2.2,R+1.7,D+2.2,R+1.7,EVEN,EVEN
2016,NC,2189316,2362631,189617,4741564,15,10925,92236,236192,-0.036552285280,-0.016131330029,0.020990027185,-0.017606828958,-0.057542312465,0.001475498929,0.039990391356101065,0.05729816139970109,-0.017307770043600026,-0.038074916074374326,-0.017394218014274335,0.022265817595400424,-0.01701142744479487,-0.06034073366977475,-0.0003827905694794645,red,R+3.7,R+1.6,D+2.1,R+1.8,R+5.8,D+0.1,4.00%,5.73%,-1.73%,R+3.8,R+1.7,D+2.2,R+1.7,R+6.0,R+0.0
2016,ND,93758,216794,33808,344360,3,-31069,28631,21733,-0.357288883726,-0.160975493960,0.020990027185,-0.017606828958,-0.378278910911,-0.143368665002,0.09817632709954699,0.05729816139970109,0.0408781656998459,-0.39618485793039493,-0.1938269551219985,0.022265817595400424,-0.01701142744479487,-0.41845067552579535,-0.1768155276772036,red,R+35.7,R+16.1,D+2.1,R+1.8,R+37.8,R+14.3,9.82%,5.73%,4.09%,R+39.6,R+19.4,D+2.2,R+1.7,R+41.8,R+17.7
2016,NE-01,100132,158642,23564,282338,1,-7950,6621,17626,-0.207233882793,-0.041245941181,0.020990027185,-0.017606828958,-0.228223909978,-0.023639112223,0.08346024977155041,0.05729816139970109,0.026162088371849315,-0.22610463184091137,-0.05717539995969509,0.022265817595400424,-0.01701142744479487,-0.24837044943631179,-0.0401639725149002,red,R+20.7,R+4.1,D+2.1,R+1.8,R+22.8,R+2.4,8.35%,5.73%,2.62%,R+22.6,R+5.7,D+2.2,R+1.7,R+24.8,R+4.0
2016,NE-02,131030,137564,23086,291680,1,9141,-3412,24953,-0.022401261657,0.049158797880,0.020990027185,-0.017606828958,-0.043391288842,0.066765626838,0.07914838178826111,0.05729816139970109,0.02185022038856002,-0.024326678928047536,0.04828473757852428,0.022265817595400424,-0.01701142744479487,-0.04659249652344796,0.06529616502331914,red,R+2.2,D+4.9,D+2.1,R+1.8,R+4.3,D+6.7,7.91%,5.73%,2.19%,R+2.4,D+4.8,D+2.2,R+1.7,R+4.7,D+6.5
2016,NE-03,53332,199755,17022,270109,1,-18778,17688,10886,-0.542088564246,-0.117909382615,0.020990027185,-0.017606828958,-0.563078591431,-0.100302553657,0.06301900343935227,0.05729816139970109,0.005720842039651175,-0.5785480882068221,-0.145947970965687,0.022265817595400424,-0.01701142744479487,-0.6008139058022226,-0.12893654352089218,red,R+54.2,R+11.8,D+2.1,R+1.8,R+56.3,R+10.0,6.30%,5.73%,0.57%,R+57.9,R+14.6,D+2.2,R+1.7,R+60.1,R+12.9
